valid_name,synonyms,availability,region,subgroup,group
Haemulopsis nitidus,Haemulopsis nitidus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Halichoeres adustus,Halichoeres adustus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Halichoeres chierchiae,Halichoeres chierchiae,public_outside,Ecuador,Actinopterygii,Actinopterygii
Halichoeres dispilus,Halichoeres dispilus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Halichoeres melanotis,Halichoeres melanotis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Halichoeres nicholsi,Halichoeres nicholsi,public_inside,Ecuador,Actinopterygii,Actinopterygii
Halichoeres notospilus,Halichoeres notospilus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Halosaurus radiatus,Halosaurus radiatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Harengula thrissina,Harengula thrissina,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hemanthias peruanus,Hemanthias peruanus,private,Ecuador,Actinopterygii,Actinopterygii
Hemanthias signifer,Hemanthias signifer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hemilutjanus macrophthalmos,Hemilutjanus macrophthalmos,private,Ecuador,Actinopterygii,Actinopterygii
Hemiramphus brasiliensis,Hemiramphus brasiliensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hemiramphus saltator,Hemiramphus saltator,public_outside,Ecuador,Actinopterygii,Actinopterygii
Heteroconger klausewitzi,Heteroconger klausewitzi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Heteropriacanthus cruentatus,Heteropriacanthus cruentatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hippocampus ingens,Hippocampus ingens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hippoglossina bollmani,Hippoglossina bollmani,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hippoglossina tetrophthalma,Hippoglossina tetrophthalma,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hirundichthys rondeletii,Hirundichthys rondeletii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hirundichthys speculiger,Hirundichthys speculiger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Holacanthus passer,Holacanthus passer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Holacanthus tricolor,Holacanthus tricolor,public_outside,Ecuador,Actinopterygii,Actinopterygii
Holtbyrnia latifrons,Holtbyrnia latifrons,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hoplopagrus guentherii,Hoplopagrus guentherii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hoplostethus mediterraneus,Hoplostethus mediterraneus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hoplostethus mento,Hoplostethus mento,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hygophum reinhardtii,Hygophum reinhardtii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hypoplectrus unicolor,Hypoplectrus unicolor,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hyporhamphus naos,Hyporhamphus naos,private,Ecuador,Actinopterygii,Actinopterygii
Hyporhamphus unifasciatus,Hyporhamphus unifasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hyporthodus acanthistius,Hyporthodus acanthistius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hyporthodus mystacinus,Hyporthodus mystacinus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Hyporthodus niphobles,Hyporthodus niphobles,public_outside,Ecuador,Actinopterygii,Actinopterygii
Hypsoblennius brevipinnis,Hypsoblennius brevipinnis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Ichthyococcus irregularis,Ichthyococcus irregularis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Idiacanthus antrostomus,Idiacanthus antrostomus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ilyophis brunneus,Ilyophis brunneus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Iniistius pavo,Iniistius pavo,public_inside,Ecuador,Actinopterygii,Actinopterygii
Istiompax indica,Makaira indica,private,Ecuador,Actinopterygii,Actinopterygii
Istiompax indica,Istiompax indica,public_inside,Ecuador,Actinopterygii,Actinopterygii
Istiophorus platypterus,Istiophorus platypterus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Johnrandallia nigrirostris,Johnrandallia nigrirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Kajikia audax,Kajikia audax,public_outside,Ecuador,Actinopterygii,Actinopterygii
Kali kerberti,Kali kerberti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Kali macrodon,Kali macrodon,public_outside,Ecuador,Actinopterygii,Actinopterygii
Kathetostoma averruncus,Kathetostoma averruncus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Katsuwonus pelamis,Katsuwonus pelamis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Kuhlia mugil,Kuhlia mugil,public_outside,Ecuador,Actinopterygii,Actinopterygii
Kyphosus elegans,Kyphosus elegans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Labrisomus xanti,Labrisomus xanti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lagocephalus lagocephalus,Lagocephalus lagocephalus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lampanyctus hubbsi,Lampanyctus hubbsi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lampanyctus omostigma,Lampanyctus omostigma,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lampanyctus tenuiformis,Lampanyctus tenuiformis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Larimus acclivis,Larimus acclivis,private,Ecuador,Actinopterygii,Actinopterygii
Larimus effulgens,Larimus effulgens,private,Ecuador,Actinopterygii,Actinopterygii
Larimus pacificus,Larimus pacificus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lepidocybium flavobrunneum,Lepidocybium flavobrunneum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lepidonectes corallicola,Lepidonectes corallicola,public_inside,Ecuador,Actinopterygii,Actinopterygii
Lepophidium prorates,Lepophidium prorates,private,Ecuador,Actinopterygii,Actinopterygii
Leuroglossus stilbius,Leuroglossus urotranus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Leuroglossus stilbius,Leuroglossus stilbius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lile stolifera,Lile stolifera,private,Ecuador,Actinopterygii,Actinopterygii
Liopropoma longilepis,Liopropoma longilepis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Lophiodes caulinaris,Lophiodes caulinaris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lophiodes spilurus,Lophiodes spilurus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Loweina rara,Loweina rara,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus aratus,Lutjanus aratus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus argentiventris,Lutjanus argentiventris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus bohar,Lutjanus bohar,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus guttatus,Lutjanus guttatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus novemfasciatus,Lutjanus novemfasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus russellii,Lutjanus russellii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lutjanus viridis,Lutjanus viridis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Lythrypnus dalli,Lythrypnus dalli,public_outside,Ecuador,Actinopterygii,Actinopterygii
Makaira nigricans,Makaira nigricans,public_inside,Ecuador,Actinopterygii,Actinopterygii
Malacanthus brevirostris,Malacanthus brevirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus ebisui,Malacoctenus ebisui,private,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus margaritae,Malacoctenus margaritae,private,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus sudensis,Malacoctenus sudensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus tetranemus,Malacoctenus tetranemus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus zonogaster,Malacoctenus zonogaster,public_inside,Ecuador,Actinopterygii,Actinopterygii
Malacosteus niger,Malacosteus niger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Masturus lanceolatus,Masturus lanceolatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Maurolicus breviculus,Maurolicus breviculus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Melichthys niger,Melichthys niger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Melichthys vidua,Melichthys vidua,public_outside,Ecuador,Actinopterygii,Actinopterygii
Membras gilberti,Membras gilberti,private,Ecuador,Actinopterygii,Actinopterygii
Menticirrhus elongatus,Menticirrhus elongatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Microgobius tabogensis,Microgobius tabogensis,private,Ecuador,Actinopterygii,Actinopterygii
Microlophichthys microlophus,Microlophichthys microlophus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Micropogonias altipinnis,Micropogonias altipinnis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Microspathodon bairdii,Microspathodon bairdii,private,Ecuador,Actinopterygii,Actinopterygii
Microspathodon dorsalis,Microspathodon dorsalis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mola mola,Mola mola,public_outside,Ecuador,Actinopterygii,Actinopterygii
Monolene maculipinna,Monolene maculipinna,public_outside,Ecuador,Actinopterygii,Actinopterygii
Monomitopus malispinosus,Monomitopus malispinosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Mugil cephalus,Mugil cephalus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mugil curema,Mugil curema,public_outside,Ecuador,Actinopterygii,Actinopterygii
Mugil setosus,Mugil setosus,private,Ecuador,Actinopterygii,Actinopterygii
Mulloidichthys dentatus,Mulloidichthys dentatus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Muraena clepsydra,Muraena clepsydra,private,Ecuador,Actinopterygii,Actinopterygii
Muraena lentiginosa,Muraena lentiginosa,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mycteroperca olfax,Mycteroperca olfax,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mycteroperca xenarcha,Mycteroperca xenarcha,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum affine,Myctophum affine,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum aurolaternatum,Myctophum aurolaternatum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum brachygnathum,Myctophum brachygnathum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum nitidulum,Myctophum nitidulum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum spinosum,Myctophum spinosum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myrichthys tigrinus,Myrichthys tigrinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myrichthys xysturus,Myrichthys xysturus,private,Ecuador,Actinopterygii,Actinopterygii
Myripristis berndti,Myripristis berndti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myripristis leiognathus,Myripristis leiognathus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myrophis vafer,Myrophis vafer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myxodagnus sagitta,Myxodagnus sagitta,public_inside,Ecuador,Actinopterygii,Actinopterygii
Nannobrachium ritteri,Nannobrachium ritteri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naso brevirostris,Naso brevirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naso brevirostris,Naso brevirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naso vlamingii,Naso vlamingii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naucrates ductor,Naucrates ductor,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nealotus tripes,Nealotus tripes,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nebris occidentalis,Nebris occidentalis,private,Ecuador,Actinopterygii,Actinopterygii
Nematistius pectoralis,Nematistius pectoralis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nemichthys scolopaceus,Nemichthys scolopaceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nexilosus latifrons,Nexilosus latifrons,public_inside,Ecuador,Actinopterygii,Actinopterygii
Nezumia convergens,Nezumia convergens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nezumia latirostrata,Nezumia latirostrata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nicholsina denticulata,Nicholsina denticulata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nomeus gronovii,Nomeus gronovii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Notacanthus spinosus,Notacanthus spinosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Notolychnus valdiviae,Notolychnus valdiviae,public_outside,Ecuador,Actinopterygii,Actinopterygii
Notoscopelus elongatus,Notoscopelus elongatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Novaculichthys taeniourus,Novaculichthys taeniourus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Occidentarius platypogon,Occidentarius platypogon,private,Ecuador,Actinopterygii,Actinopterygii
Odontoscion xanthops,Odontoscion xanthops,public_outside,Ecuador,Actinopterygii,Actinopterygii
Oligoplites altus,Oligoplites altus,private,Ecuador,Actinopterygii,Actinopterygii
Oligoplites refulgens,Oligoplites refulgens,private,Ecuador,Actinopterygii,Actinopterygii
Oligoplites saurus,Oligoplites saurus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus frontalis,Ophichthus frontalis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus remiger,Ophichthus remiger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus triserialis,Ophichthus triserialis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus zophochir,Ophichthus zophochir,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius atlanticus,Ophioblennius atlanticus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius steindachneri,Ophioblennius steindachneri,public_inside,Ecuador,Actinopterygii,Actinopterygii
Ophioscion scierus,Ophioscion scierus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthonema bulleri,Opisthonema bulleri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthonema libertate,Opisthonema libertate,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthonema oglinum,Opisthonema oglinum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus dovii,Opisthopterus dovii,private,Ecuador,Actinopterygii,Actinopterygii
Oplegnathus fasciatus,Oplegnathus fasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Orthopristis chalceus,Orthopristis chalceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ostracion meleagris,Ostracion meleagris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Otophidium indefatigabile,Otophidium indefatigabile,public_outside,Ecuador,Actinopterygii,Actinopterygii
Oxycirrhites typus,Oxycirrhites typus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paraclinus mexicanus,Paraclinus mexicanus,private,Ecuador,Actinopterygii,Actinopterygii
Paraconger californiensis,Paraconger californiensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paraconger similis,Paraconger similis,private,Ecuador,Actinopterygii,Actinopterygii
Paralabrax callaensis,Paralabrax callaensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paralabrax humeralis,Paralabrax humeralis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paralichthys woolmani,Paralichthys woolmani,private,Ecuador,Actinopterygii,Actinopterygii
Paraliparis rosaceus,Paraliparis rosaceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paralonchurus dumerilii,Paralonchurus dumerilii,private,Ecuador,Actinopterygii,Actinopterygii
Paranthias colonus,Paranthias colonus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Paranthias furcifer,Paranthias furcifer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pareques perissa,Pareques perissa,public_inside,Ecuador,Actinopterygii,Actinopterygii
Pareques viola,Pareques viola,public_outside,Ecuador,Actinopterygii,Actinopterygii
Parexocoetus brachypterus,Parexocoetus brachypterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Peprilus medius,Peprilus medius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Perissias taeniopterus,Perissias taeniopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Peristedion barbiger,Peristedion barbiger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Photostomias guernei,Photostomias guernei,public_outside,Ecuador,Actinopterygii,Actinopterygii
Phtheirichthys lineatus,Phtheirichthys lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Physiculus nematopus,Physiculus nematopus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Plagiotremus azaleus,Plagiotremus azaleus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Pliosteostoma lutipinnis,Pliosteostoma lutipinnis,private,Ecuador,Actinopterygii,Actinopterygii
Plotosus lineatus,Plotosus lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Plotosus lineatus,Plotosus lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Polydactylus approximans,Polydactylus approximans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Polydactylus opercularis,Polydactylus opercularis,private,Ecuador,Actinopterygii,Actinopterygii
Pomacanthus zonipectus,Pomacanthus zonipectus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pomadasys branickii,Pomadasys branickii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pomadasys macracanthus,Pomadasys macracanthus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pomadasys panamensis,Pomadasys panamensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pontinus furcirhinus,Pontinus furcirhinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pontinus sierra,Pontinus sierra,public_outside,Ecuador,Actinopterygii,Actinopterygii
Porichthys margaritatus,Porichthys margaritatus,private,Ecuador,Actinopterygii,Actinopterygii
Poromitra capito,Poromitra capito,public_outside,Ecuador,Actinopterygii,Actinopterygii
Poromitra crassiceps,Poromitra crassiceps,public_outside,Ecuador,Actinopterygii,Actinopterygii
Poromitra megalops,Poromitra megalops,public_outside,Ecuador,Actinopterygii,Actinopterygii
Priacanthus meeki,Priacanthus meeki,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionotus albirostris,Prionotus albirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionotus ruscarius,Prionotus ruscarius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionotus stephanophrys,Prionotus stephanophrys,public_inside,Ecuador,Actinopterygii,Actinopterygii
